V1,id,question,treatment,property,abs_value_diff,value_diff,Index,Property,question_treatment,question_control,population_density,walk_score,median_household_income,median_age,race,median_rooms_rounded,bedrooms,bathrooms,sq_ft,year_built,housing_density,median_male_age,pct_white,school_districts,pct_lt_hs_grad,median_rooms,pct_hs_grad,pct_at_least_col_grad,GEOID,state,tract,NAME,ALAND,ALAND_SQMI,county,Pair_ID,INTPTLAT,INTPTLONG,iframe,Racial majority detail,white_value_diff,is_white,street_view_person
532,13,20n,0,Property 1,7500,7500,43202,Property 1,p20s-1,p20n-1,7362.694301,15.6,57206,35.8,black,6,4,2,2710,2004,2670.984456,36.4,0.2125263899,['Southeast Delco School District'],0.0775973189,6.2,0.3944315545,0.192575406,42045402800,42,402800,"Census Tract 4028, Delaware County, Pennsylvania",1998625,0.772,45,20,39.9074332,-75.2677873,"<iframe width=""""100%"""" height=""""401"""" frameborder=""""0""""   src=""""https://observablehq.com/embed/c40c19ed10325f14?cells=test""""></iframe>",black,-7500,0,0
534,15,20n,0,Property 1,3000,3000,43202,Property 1,p20s-1,p20n-1,7362.694301,15.6,57206,35.8,black,6,4,2,2710,2004,2670.984456,36.4,0.2125263899,['Southeast Delco School District'],0.0775973189,6.2,0.3944315545,0.192575406,42045402800,42,402800,"Census Tract 4028, Delaware County, Pennsylvania",1998625,0.772,45,20,39.9074332,-75.2677873,"<iframe width=""""100%"""" height=""""401"""" frameborder=""""0""""   src=""""https://observablehq.com/embed/c40c19ed10325f14?cells=test""""></iframe>",black,-3000,0,0
536,18,20n,0,Property 1,5000,5000,43202,Property 1,p20s-1,p20n-1,7362.694301,15.6,57206,35.8,black,6,4,2,2710,2004,2670.984456,36.4,0.2125263899,['Southeast Delco School District'],0.0775973189,6.2,0.3944315545,0.192575406,42045402800,42,402800,"Census Tract 4028, Delaware County, Pennsylvania",1998625,0.772,45,20,39.9074332,-75.2677873,"<iframe width=""""100%"""" height=""""401"""" frameborder=""""0""""   src=""""https://observablehq.com/embed/c40c19ed10325f14?cells=test""""></iframe>",black,-5000,0,0
538,19,20n,0,Property 1,5000,5000,43202,Property 1,p20s-1,p20n-1,7362.694301,15.6,57206,35.8,black,6,4,2,2710,2004,2670.984456,36.4,0.2125263899,['Southeast Delco School District'],0.0775973189,6.2,0.3944315545,0.192575406,42045402800,42,402800,"Census Tract 4028, Delaware County, Pennsylvania",1998625,0.772,45,20,39.9074332,-75.2677873,"<iframe width=""""100%"""" height=""""401"""" frameborder=""""0""""   src=""""https://observablehq.com/embed/c40c19ed10325f14?cells=test""""></iframe>",black,-5000,0,0
540,21,20n,0,Property 1,5000,5000,43202,Property 1,p20s-1,p20n-1,7362.694301,15.6,57206,35.8,black,6,4,2,2710,2004,2670.984456,36.4,0.2125263899,['Southeast Delco School District'],0.0775973189,6.2,0.3944315545,0.192575406,42045402800,42,402800,"Census Tract 4028, Delaware County, Pennsylvania",1998625,0.772,45,20,39.9074332,-75.2677873,"<iframe width=""""100%"""" height=""""401"""" frameborder=""""0""""   src=""""https://observablehq.com/embed/c40c19ed10325f14?cells=test""""></iframe>",black,-5000,0,0
542,23,20n,0,Property 1,5000,5000,43202,Property 1,p20s-1,p20n-1,7362.694301,15.6,57206,35.8,black,6,4,2,2710,2004,2670.984456,36.4,0.2125263899,['Southeast Delco School District'],0.0775973189,6.2,0.3944315545,0.192575406,42045402800,42,402800,"Census Tract 4028, Delaware County, Pennsylvania",1998625,0.772,45,20,39.9074332,-75.2677873,"<iframe width=""""100%"""" height=""""401"""" frameborder=""""0""""   src=""""https://observablehq.com/embed/c40c19ed10325f14?cells=test""""></iframe>",black,-5000,0,0
544,24,20n,0,Property 1,6000,6000,43202,Property 1,p20s-1,p20n-1,7362.694301,15.6,57206,35.8,black,6,4,2,2710,2004,2670.984456,36.4,0.2125263899,['Southeast Delco School District'],0.0775973189,6.2,0.3944315545,0.192575406,42045402800,42,402800,"Census Tract 4028, Delaware County, Pennsylvania",1998625,0.772,45,20,39.9074332,-75.2677873,"<iframe width=""""100%"""" height=""""401"""" frameborder=""""0""""   src=""""https://observablehq.com/embed/c40c19ed10325f14?cells=test""""></iframe>",black,-6000,0,0
546,25,20n,0,Property 1,8000,8000,43202,Property 1,p20s-1,p20n-1,7362.694301,15.6,57206,35.8,black,6,4,2,2710,2004,2670.984456,36.4,0.2125263899,['Southeast Delco School District'],0.0775973189,6.2,0.3944315545,0.192575406,42045402800,42,402800,"Census Tract 4028, Delaware County, Pennsylvania",1998625,0.772,45,20,39.9074332,-75.2677873,"<iframe width=""""100%"""" height=""""401"""" frameborder=""""0""""   src=""""https://observablehq.com/embed/c40c19ed10325f14?cells=test""""></iframe>",black,-8000,0,0
548,26,20n,0,Property 1,1000,1000,43202,Property 1,p20s-1,p20n-1,7362.694301,15.6,57206,35.8,black,6,4,2,2710,2004,2670.984456,36.4,0.2125263899,['Southeast Delco School District'],0.0775973189,6.2,0.3944315545,0.192575406,42045402800,42,402800,"Census Tract 4028, Delaware County, Pennsylvania",1998625,0.772,45,20,39.9074332,-75.2677873,"<iframe width=""""100%"""" height=""""401"""" frameborder=""""0""""   src=""""https://observablehq.com/embed/c40c19ed10325f14?cells=test""""></iframe>",black,-1000,0,0
550,34,20n,0,Property 1,2500,2500,43202,Property 1,p20s-1,p20n-1,7362.694301,15.6,57206,35.8,black,6,4,2,2710,2004,2670.984456,36.4,0.2125263899,['Southeast Delco School District'],0.0775973189,6.2,0.3944315545,0.192575406,42045402800,42,402800,"Census Tract 4028, Delaware County, Pennsylvania",1998625,0.772,45,20,39.9074332,-75.2677873,"<iframe width=""""100%"""" height=""""401"""" frameborder=""""0""""   src=""""https://observablehq.com/embed/c40c19ed10325f14?cells=test""""></iframe>",black,-2500,0,0
552,35,20n,0,Property 1,15000,15000,43202,Property 1,p20s-1,p20n-1,7362.694301,15.6,57206,35.8,black,6,4,2,2710,2004,2670.984456,36.4,0.2125263899,['Southeast Delco School District'],0.0775973189,6.2,0.3944315545,0.192575406,42045402800,42,402800,"Census Tract 4028, Delaware County, Pennsylvania",1998625,0.772,45,20,39.9074332,-75.2677873,"<iframe width=""""100%"""" height=""""401"""" frameborder=""""0""""   src=""""https://observablehq.com/embed/c40c19ed10325f14?cells=test""""></iframe>",black,-15000,0,0
554,36,20n,0,Property 1,25000,25000,43202,Property 1,p20s-1,p20n-1,7362.694301,15.6,57206,35.8,black,6,4,2,2710,2004,2670.984456,36.4,0.2125263899,['Southeast Delco School District'],0.0775973189,6.2,0.3944315545,0.192575406,42045402800,42,402800,"Census Tract 4028, Delaware County, Pennsylvania",1998625,0.772,45,20,39.9074332,-75.2677873,"<iframe width=""""100%"""" height=""""401"""" frameborder=""""0""""   src=""""https://observablehq.com/embed/c40c19ed10325f14?cells=test""""></iframe>",black,-25000,0,0
556,41,20n,0,Property 1,590,590,43202,Property 1,p20s-1,p20n-1,7362.694301,15.6,57206,35.8,black,6,4,2,2710,2004,2670.984456,36.4,0.2125263899,['Southeast Delco School District'],0.0775973189,6.2,0.3944315545,0.192575406,42045402800,42,402800,"Census Tract 4028, Delaware County, Pennsylvania",1998625,0.772,45,20,39.9074332,-75.2677873,"<iframe width=""""100%"""" height=""""401"""" frameborder=""""0""""   src=""""https://observablehq.com/embed/c40c19ed10325f14?cells=test""""></iframe>",black,-590,0,0
558,42,20n,0,Property 1,4000,4000,43202,Property 1,p20s-1,p20n-1,7362.694301,15.6,57206,35.8,black,6,4,2,2710,2004,2670.984456,36.4,0.2125263899,['Southeast Delco School District'],0.0775973189,6.2,0.3944315545,0.192575406,42045402800,42,402800,"Census Tract 4028, Delaware County, Pennsylvania",1998625,0.772,45,20,39.9074332,-75.2677873,"<iframe width=""""100%"""" height=""""401"""" frameborder=""""0""""   src=""""https://observablehq.com/embed/c40c19ed10325f14?cells=test""""></iframe>",black,-4000,0,0
560,43,20n,0,Property 1,25000,25000,43202,Property 1,p20s-1,p20n-1,7362.694301,15.6,57206,35.8,black,6,4,2,2710,2004,2670.984456,36.4,0.2125263899,['Southeast Delco School District'],0.0775973189,6.2,0.3944315545,0.192575406,42045402800,42,402800,"Census Tract 4028, Delaware County, Pennsylvania",1998625,0.772,45,20,39.9074332,-75.2677873,"<iframe width=""""100%"""" height=""""401"""" frameborder=""""0""""   src=""""https://observablehq.com/embed/c40c19ed10325f14?cells=test""""></iframe>",black,-25000,0,0
562,45,20n,0,Property 1,8000,8000,43202,Property 1,p20s-1,p20n-1,7362.694301,15.6,57206,35.8,black,6,4,2,2710,2004,2670.984456,36.4,0.2125263899,['Southeast Delco School District'],0.0775973189,6.2,0.3944315545,0.192575406,42045402800,42,402800,"Census Tract 4028, Delaware County, Pennsylvania",1998625,0.772,45,20,39.9074332,-75.2677873,"<iframe width=""""100%"""" height=""""401"""" frameborder=""""0""""   src=""""https://observablehq.com/embed/c40c19ed10325f14?cells=test""""></iframe>",black,-8000,0,0
564,47,20n,0,Property 1,10000,10000,43202,Property 1,p20s-1,p20n-1,7362.694301,15.6,57206,35.8,black,6,4,2,2710,2004,2670.984456,36.4,0.2125263899,['Southeast Delco School District'],0.0775973189,6.2,0.3944315545,0.192575406,42045402800,42,402800,"Census Tract 4028, Delaware County, Pennsylvania",1998625,0.772,45,20,39.9074332,-75.2677873,"<iframe width=""""100%"""" height=""""401"""" frameborder=""""0""""   src=""""https://observablehq.com/embed/c40c19ed10325f14?cells=test""""></iframe>",black,-10000,0,0
566,48,20n,0,Property 1,15000,15000,43202,Property 1,p20s-1,p20n-1,7362.694301,15.6,57206,35.8,black,6,4,2,2710,2004,2670.984456,36.4,0.2125263899,['Southeast Delco School District'],0.0775973189,6.2,0.3944315545,0.192575406,42045402800,42,402800,"Census Tract 4028, Delaware County, Pennsylvania",1998625,0.772,45,20,39.9074332,-75.2677873,"<iframe width=""""100%"""" height=""""401"""" frameborder=""""0""""   src=""""https://observablehq.com/embed/c40c19ed10325f14?cells=test""""></iframe>",black,-15000,0,0
568,49,20n,0,Property 1,11000,11000,43202,Property 1,p20s-1,p20n-1,7362.694301,15.6,57206,35.8,black,6,4,2,2710,2004,2670.984456,36.4,0.2125263899,['Southeast Delco School District'],0.0775973189,6.2,0.3944315545,0.192575406,42045402800,42,402800,"Census Tract 4028, Delaware County, Pennsylvania",1998625,0.772,45,20,39.9074332,-75.2677873,"<iframe width=""""100%"""" height=""""401"""" frameborder=""""0""""   src=""""https://observablehq.com/embed/c40c19ed10325f14?cells=test""""></iframe>",black,-11000,0,0
570,51,20n,0,Property 1,500,500,43202,Property 1,p20s-1,p20n-1,7362.694301,15.6,57206,35.8,black,6,4,2,2710,2004,2670.984456,36.4,0.2125263899,['Southeast Delco School District'],0.0775973189,6.2,0.3944315545,0.192575406,42045402800,42,402800,"Census Tract 4028, Delaware County, Pennsylvania",1998625,0.772,45,20,39.9074332,-75.2677873,"<iframe width=""""100%"""" height=""""401"""" frameborder=""""0""""   src=""""https://observablehq.com/embed/c40c19ed10325f14?cells=test""""></iframe>",black,-500,0,0
572,52,20n,0,Property 1,3500,3500,43202,Property 1,p20s-1,p20n-1,7362.694301,15.6,57206,35.8,black,6,4,2,2710,2004,2670.984456,36.4,0.2125263899,['Southeast Delco School District'],0.0775973189,6.2,0.3944315545,0.192575406,42045402800,42,402800,"Census Tract 4028, Delaware County, Pennsylvania",1998625,0.772,45,20,39.9074332,-75.2677873,"<iframe width=""""100%"""" height=""""401"""" frameborder=""""0""""   src=""""https://observablehq.com/embed/c40c19ed10325f14?cells=test""""></iframe>",black,-3500,0,0
574,54,20n,0,Property 1,2000,2000,43202,Property 1,p20s-1,p20n-1,7362.694301,15.6,57206,35.8,black,6,4,2,2710,2004,2670.984456,36.4,0.2125263899,['Southeast Delco School District'],0.0775973189,6.2,0.3944315545,0.192575406,42045402800,42,402800,"Census Tract 4028, Delaware County, Pennsylvania",1998625,0.772,45,20,39.9074332,-75.2677873,"<iframe width=""""100%"""" height=""""401"""" frameborder=""""0""""   src=""""https://observablehq.com/embed/c40c19ed10325f14?cells=test""""></iframe>",black,-2000,0,0
576,56,20n,0,Property 1,1000,1000,43202,Property 1,p20s-1,p20n-1,7362.694301,15.6,57206,35.8,black,6,4,2,2710,2004,2670.984456,36.4,0.2125263899,['Southeast Delco School District'],0.0775973189,6.2,0.3944315545,0.192575406,42045402800,42,402800,"Census Tract 4028, Delaware County, Pennsylvania",1998625,0.772,45,20,39.9074332,-75.2677873,"<iframe width=""""100%"""" height=""""401"""" frameborder=""""0""""   src=""""https://observablehq.com/embed/c40c19ed10325f14?cells=test""""></iframe>",black,-1000,0,0
578,57,20n,0,Property 1,1000,1000,43202,Property 1,p20s-1,p20n-1,7362.694301,15.6,57206,35.8,black,6,4,2,2710,2004,2670.984456,36.4,0.2125263899,['Southeast Delco School District'],0.0775973189,6.2,0.3944315545,0.192575406,42045402800,42,402800,"Census Tract 4028, Delaware County, Pennsylvania",1998625,0.772,45,20,39.9074332,-75.2677873,"<iframe width=""""100%"""" height=""""401"""" frameborder=""""0""""   src=""""https://observablehq.com/embed/c40c19ed10325f14?cells=test""""></iframe>",black,-1000,0,0
580,5,25n,0,Property 1,3000,3000,50378,Property 1,p25s-1,p25n-1,5292.984869,8,69138,33.6,black,5,4,2,2710,1986,1796.423659,34.1,0.4433471933,"['Arlington Independent School District', 'Mansfield Independent School District']",0.08911307272,5.6,0.2282471627,0.2320302648,48439111541,48,111541,"Census Tract 1115.41, Tarrant County, Texas",1883536,0.727,439,25,32.6517824,-97.1085625,"<iframe width=""""100%"""" height=""""401"""" frameborder=""""0""""   src=""""https://observablehq.com/embed/e2a5464db48fb476?cells=test""""></iframe>",technically white alone but high black,-3000,0,0
582,6,25n,0,Property 1,15000,15000,50378,Property 1,p25s-1,p25n-1,5292.984869,8,69138,33.6,black,5,4,2,2710,1986,1796.423659,34.1,0.4433471933,"['Arlington Independent School District', 'Mansfield Independent School District']",0.08911307272,5.6,0.2282471627,0.2320302648,48439111541,48,111541,"Census Tract 1115.41, Tarrant County, Texas",1883536,0.727,439,25,32.6517824,-97.1085625,"<iframe width=""""100%"""" height=""""401"""" frameborder=""""0""""   src=""""https://observablehq.com/embed/e2a5464db48fb476?cells=test""""></iframe>",technically white alone but high black,-15000,0,0
585,7,25n,0,Property 2,25000,-25000,50298,Property 2,p25s-1,p25n-1,4421.551724,7.541666667,72361,34.5,white alone,6,4,2,2716,1983,1378.448276,34.7,0.7052056931,"['Arlington Independent School District', 'Kennedale Independent School District']",0.0606242497,6,0.2223889556,0.3238295318,48439121611,48,121611,"Census Tract 1216.11, Tarrant County, Texas",3003370,1.16,439,25,32.6758812,-97.2110189,"<iframe width=""""100%"""" height=""""401"""" frameborder=""""0""""   src=""""https://observablehq.com/embed/2c2843fd731f1f39?cells=test""""></iframe>",white alone,-25000,0,0
587,10,25n,0,Property 2,90000,-90000,50298,Property 2,p25s-1,p25n-1,4421.551724,7.541666667,72361,34.5,white alone,6,4,2,2716,1983,1378.448276,34.7,0.7052056931,"['Arlington Independent School District', 'Kennedale Independent School District']",0.0606242497,6,0.2223889556,0.3238295318,48439121611,48,121611,"Census Tract 1216.11, Tarrant County, Texas",3003370,1.16,439,25,32.6758812,-97.2110189,"<iframe width=""""100%"""" height=""""401"""" frameborder=""""0""""   src=""""https://observablehq.com/embed/2c2843fd731f1f39?cells=test""""></iframe>",white alone,-90000,0,0
589,12,25n,0,Property 2,1000,-1000,50298,Property 2,p25s-1,p25n-1,4421.551724,7.541666667,72361,34.5,white alone,6,4,2,2716,1983,1378.448276,34.7,0.7052056931,"['Arlington Independent School District', 'Kennedale Independent School District']",0.0606242497,6,0.2223889556,0.3238295318,48439121611,48,121611,"Census Tract 1216.11, Tarrant County, Texas",3003370,1.16,439,25,32.6758812,-97.2110189,"<iframe width=""""100%"""" height=""""401"""" frameborder=""""0""""   src=""""https://observablehq.com/embed/2c2843fd731f1f39?cells=test""""></iframe>",white alone,-1000,0,0
591,13,25n,0,Property 2,22000,-22000,50298,Property 2,p25s-1,p25n-1,4421.551724,7.541666667,72361,34.5,white alone,6,4,2,2716,1983,1378.448276,34.7,0.7052056931,"['Arlington Independent School District', 'Kennedale Independent School District']",0.0606242497,6,0.2223889556,0.3238295318,48439121611,48,121611,"Census Tract 1216.11, Tarrant County, Texas",3003370,1.16,439,25,32.6758812,-97.2110189,"<iframe width=""""100%"""" height=""""401"""" frameborder=""""0""""   src=""""https://observablehq.com/embed/2c2843fd731f1f39?cells=test""""></iframe>",white alone,-22000,0,0
593,15,25n,0,Property 2,2500,-2500,50298,Property 2,p25s-1,p25n-1,4421.551724,7.541666667,72361,34.5,white alone,6,4,2,2716,1983,1378.448276,34.7,0.7052056931,"['Arlington Independent School District', 'Kennedale Independent School District']",0.0606242497,6,0.2223889556,0.3238295318,48439121611,48,121611,"Census Tract 1216.11, Tarrant County, Texas",3003370,1.16,439,25,32.6758812,-97.2110189,"<iframe width=""""100%"""" height=""""401"""" frameborder=""""0""""   src=""""https://observablehq.com/embed/2c2843fd731f1f39?cells=test""""></iframe>",white alone,-2500,0,0
595,18,25n,0,Property 2,8000,-8000,50298,Property 2,p25s-1,p25n-1,4421.551724,7.541666667,72361,34.5,white alone,6,4,2,2716,1983,1378.448276,34.7,0.7052056931,"['Arlington Independent School District', 'Kennedale Independent School District']",0.0606242497,6,0.2223889556,0.3238295318,48439121611,48,121611,"Census Tract 1216.11, Tarrant County, Texas",3003370,1.16,439,25,32.6758812,-97.2110189,"<iframe width=""""100%"""" height=""""401"""" frameborder=""""0""""   src=""""https://observablehq.com/embed/2c2843fd731f1f39?cells=test""""></iframe>",white alone,-8000,0,0
597,19,25n,0,Property 2,9000,-9000,50298,Property 2,p25s-1,p25n-1,4421.551724,7.541666667,72361,34.5,white alone,6,4,2,2716,1983,1378.448276,34.7,0.7052056931,"['Arlington Independent School District', 'Kennedale Independent School District']",0.0606242497,6,0.2223889556,0.3238295318,48439121611,48,121611,"Census Tract 1216.11, Tarrant County, Texas",3003370,1.16,439,25,32.6758812,-97.2110189,"<iframe width=""""100%"""" height=""""401"""" frameborder=""""0""""   src=""""https://observablehq.com/embed/2c2843fd731f1f39?cells=test""""></iframe>",white alone,-9000,0,0
599,21,25n,0,Property 2,10000,-10000,50298,Property 2,p25s-1,p25n-1,4421.551724,7.541666667,72361,34.5,white alone,6,4,2,2716,1983,1378.448276,34.7,0.7052056931,"['Arlington Independent School District', 'Kennedale Independent School District']",0.0606242497,6,0.2223889556,0.3238295318,48439121611,48,121611,"Census Tract 1216.11, Tarrant County, Texas",3003370,1.16,439,25,32.6758812,-97.2110189,"<iframe width=""""100%"""" height=""""401"""" frameborder=""""0""""   src=""""https://observablehq.com/embed/2c2843fd731f1f39?cells=test""""></iframe>",white alone,-10000,0,0
601,23,25n,0,Property 2,30000,-30000,50298,Property 2,p25s-1,p25n-1,4421.551724,7.541666667,72361,34.5,white alone,6,4,2,2716,1983,1378.448276,34.7,0.7052056931,"['Arlington Independent School District', 'Kennedale Independent School District']",0.0606242497,6,0.2223889556,0.3238295318,48439121611,48,121611,"Census Tract 1216.11, Tarrant County, Texas",3003370,1.16,439,25,32.6758812,-97.2110189,"<iframe width=""""100%"""" height=""""401"""" frameborder=""""0""""   src=""""https://observablehq.com/embed/2c2843fd731f1f39?cells=test""""></iframe>",white alone,-30000,0,0
603,24,25n,0,Property 2,12000,-12000,50298,Property 2,p25s-1,p25n-1,4421.551724,7.541666667,72361,34.5,white alone,6,4,2,2716,1983,1378.448276,34.7,0.7052056931,"['Arlington Independent School District', 'Kennedale Independent School District']",0.0606242497,6,0.2223889556,0.3238295318,48439121611,48,121611,"Census Tract 1216.11, Tarrant County, Texas",3003370,1.16,439,25,32.6758812,-97.2110189,"<iframe width=""""100%"""" height=""""401"""" frameborder=""""0""""   src=""""https://observablehq.com/embed/2c2843fd731f1f39?cells=test""""></iframe>",white alone,-12000,0,0
